customerId,customerFName,customerLName,customerCity
9624,Ann,Smith,Caguas
9625,Mary,Jones,New York
9626,Dorothy,Frye,El Paso
9627,Mary,Smith,Las Vegas
9630,Mary,Carrillo,Caguas
9631,Emily,Smith,College Station
9632,Mary,Tate,Caguas
9633,Catherine,Smith,Saint Louis
9635,Billy,Smith,Caguas
9636,Mary,Cruz,San Francisco
9639,Mary,Smith,Florissant
9641,Mary,Smith,Caguas
9642,Mary,Bowers,Clearfield
9643,Olivia,Smith,Caguas
9644,Mary,Koch,Mission Viejo
9645,Andrea,Smith,Caguas
9646,Mary,Roberts,Laredo
9647,Charles,Butler,Caguas
9649,Barbara,Smith,Caguas
9650,Mary,Douglas,Hampton
9651,Louis,Olsen,Bend
9652,Mary,Smith,Caguas
9653,Samuel,Thomas,New York
9655,Mary,Shepherd,San Jose
9656,Sarah,Smith,Rochester
9657,Roy,Williams,Caguas
9658,Mary,Jimenez,Houston
9659,Paul,Smith,Caguas
9660,Mary,Freeman,Pawtucket
9661,John,Snyder,Caguas
9662,Diane,Smith,San Pablo
9663,Mary,Williams,Ypsilanti
9664,Jordan,Gay,Brooklyn
9665,Shawn,Smith,Caguas
9666,Mary,Collins,College Station
9667,Eric,Perry,Garden Grove
9668,Stephen,Beasley,Caguas
9669,Samantha,Smith,Cleveland
9670,Mary,Crane,Caguas
9672,Carl,Jones,Meridian
9673,Mary,Blair,Caguas
9674,Sean,Smith,Taylor
9675,Mary,Richardson,Mission Viejo
9676,Theresa,Smith,Caguas
9677,Mary,Brennan,Tracy
9678,Scott,Smith,Salt Lake City
9680,Robert,Smith,Caguas
9681,Mary,Sweeney,Dallas
9682,Johnny,Smith,Caguas
9683,Mary,Ray,Riverside
9685,Mary,Kennedy,Caguas
9686,Ruth,Kramer,Wheaton
9687,Mary,Mccormick,Miami
9688,Frances,Smith,Tucson
9689,Mary,Moore,Caguas
9691,Mary,Smith,Bakersfield
9692,Carolyn,Price,Laredo
9693,Mary,Cortez,Richardson
9695,Mary,Cruz,Brooklyn
9696,Mary,Smith,Caguas
9697,Stephen,Williams,Vega Baja
9698,Mary,Lee,Indianapolis
9699,Timothy,Paul,Caguas
9700,Mary,Smith,Ballwin
9701,Lisa,Allen,Strongsville
9702,Katherine,Tyler,Caguas
9703,Jonathan,Smith,Kent
9704,Mary,Mcneil,Caguas
9705,Patricia,Smith,Washington
9706,Donald,Gordon,Caguas
9707,Mary,Bradley,Brooklyn
9709,Mary,Sharp,North Las Vegas
9710,James,Giles,Lynn
9712,Jesse,May,Vacaville
9713,Mary,Smith,Bolingbrook
9716,Dorothy,Gonzalez,Plymouth
9717,Rose,Smith,Caguas
9718,Mary,Clark,Annandale
9719,John,Smith,Smyrna
9720,Julia,Berry,Caguas
9721,Mary,Smith,Bronx
9723,Rose,White,Los Angeles
9724,Mary,Black,Caguas
9725,Robert,Sloan,O Fallon
9726,Steven,Smith,Caguas
9727,Mary,Cruz,Chicago
9728,Hannah,Boyle,Caguas
9731,Mary,Smith,Baytown
9732,Nancy,Jennings,Caguas
9733,Marie,Acosta,Brownsville
9735,Jack,Smith,Caguas
9736,Mary,Hamilton,Las Vegas
9738,Mary,Castillo,East Lansing
9739,Sara,Rich,Caguas
9740,Mary,Smith,San Jose
9742,Mary,Frost,New York
9744,Donna,Huff,Memphis
9745,Michelle,Smith,Caguas
9746,Mary,Brooks,Reseda
9747,Helen,Davidson,Endicott
9748,Mary,Smith,Tampa
9749,Anthony,Mcguire,Caguas
9751,Brenda,Pollard,Chicago
9753,Jonathan,Johnson,New Albany
9755,Ryan,Smith,Corona
9758,Mary,Wilson,Caguas
9759,Catherine,Elliott,Houston
9760,Mary,Wolf,Caguas
9761,Helen,Smith,Brownsville
9762,Ronald,Johnson,San Diego
9765,Charles,Walker,Caguas
9766,Rachel,Bennett,Elyria
9767,Mary,Clayton,Caguas
9768,Edward,Smith,Goleta
9769,Mary,Stevenson,Simi Valley
9772,Terry,Washington,Caguas
9773,Mary,Smith,Hanford
9775,Katherine,Smith,Chicago
9776,Diane,Davis,Endicott
9779,Mary,Smith,Baltimore
9780,Henry,Carpenter,Chicago
9781,Mary,Smith,Los Angeles
9782,Christine,Frazier,San Jose
9783,Alexander,Dominguez,Caguas
9784,Mary,Smith,Lawrenceville
9785,Barbara,Barnes,Caguas
9786,Mary,Harrison,Salt Lake City
9788,Mary,Smith,Holland
9789,Daniel,Valdez,Caguas
9790,Gary,Everett,Toa Alta
9791,Mary,Smith,Indianapolis
9792,Judith,Bailey,Caguas
9793,Mary,Hunt,Pekin
9794,Jeffrey,Smith,Caguas
9795,Mary,Golden,Brooklyn
9798,Brittany,French,Houston
9801,James,Smith,Caguas
9803,Mary,Brady,Caguas
9804,Jennifer,Smith,Memphis
9805,Mary,Camacho,Walnut
9806,Robert,Smith,Caguas
9807,Mary,Lopez,Vista
9809,Mary,Smith,Parkville
9811,Deborah,Smith,Caguas
9812,Eric,Green,El Monte
9814,Daniel,Smith,Rome
9815,Cheryl,Simmons,Caguas
9816,Terry,Smith,Honolulu
9817,Sean,Hall,Los Angeles
9818,Mary,Avila,Caguas
9821,Deborah,Smith,New Bedford
9822,Peter,Goodman,Caguas
9823,Mary,Camacho,Ogden
9825,Sandra,Johnson,Caguas
9826,Mary,Gonzalez,Carmichael
9827,Amy,Good,North Hollywood
9828,Mary,Smith,North Richland Hills
9829,Martha,Woodard,Greensboro
9831,Daniel,Smith,Hagerstown
9833,Jacob,Smith,Caguas
9834,Mary,Thompson,Huntington Park
9835,Daniel,Gomez,San Bernardino
9836,Shirley,Sullivan,Caguas
9837,Marilyn,Short,Goose Creek
9838,Mary,Smith,La Mirada
9840,Mary,Smith,Pomona
9841,Eugene,Rogers,Kaneohe
9844,Peter,Smith,Tucson
9845,Mary,Moore,Caguas
9847,Mary,Smith,Normal
9848,Patrick,Anderson,Caguas
9849,Mary,Smith,Dallas
9850,Victoria,Browning,Garden Grove
9851,Mary,Smith,Caguas
9853,Julia,Beck,Corona
9854,Mary,Smith,Caguas
9855,Anthony,Wade,San Diego
9858,Mary,Smith,Oceanside
9859,Ronald,Johnson,York
9861,Mildred,Smith,Oak Lawn
9863,Teresa,Smith,Caguas
9864,Mary,Mullins,Carol Stream
9865,William,Smith,Caguas
9866,Willie,Ramos,Los Angeles
9867,Mary,Andrews,Phoenix
9870,Betty,Cortez,Caguas
9871,Jonathan,Smith,Panorama City
9872,Mary,Aguilar,Caguas
9873,Theresa,Padilla,Chesapeake
9874,Mary,Gallagher,Dallas
9875,Christian,Calderon,Salt Lake City
9877,Shawn,Moreno,Fresno
9878,Mary,Pena,Van Nuys
9879,Linda,Ibarra,Caguas
9880,Donna,Acevedo,Los Angeles
9881,Amber,Smith,Caguas
9883,Michelle,Waters,Caguas
9884,Maria,Dorsey,Edison
9885,Jordan,Smith,Caguas
9886,Mary,Lee,Pomona
9887,Margaret,Valenzuela,Everett
9888,Jacqueline,Smith,Caguas
9889,Mary,Lee,Santa Ana
9890,Christian,Luna,Tempe
9891,Mary,Smith,Potomac
9892,David,Norris,Louisville
9894,Mary,Fowler,Fresno
9895,Eugene,Smith,La Crosse
9896,Mary,Norton,Caguas
9898,Mary,Moon,Pasadena
9899,Eric,Smith,Elk Grove
9901,Mary,Smith,Jamaica
9902,James,Gilmore,Escondido
9903,Jessica,Smith,Caguas
9906,Richard,Smith,Chicago
9907,Steven,Kaiser,Nashville
9908,Benjamin,Smith,Baytown
9909,Mary,Wong,Caguas
9910,Justin,Ortega,Encinitas
9912,David,Phillips,Houston
9913,Carol,Lambert,Caguas
9914,Jose,York,Far Rockaway
9915,Mary,Pollard,Highland Park
9916,Joshua,Smith,Caguas
9917,Kevin,Lawson,Miami
9918,Alice,Smith,Caguas
9919,Mary,Daniel,Raleigh
9920,Michelle,Travis,Caguas
9921,Katherine,Smith,Greensburg
9922,Mary,Thomas,Milford
9924,Christine,Smith,Daly City
9925,Mary,Miller,Redmond
9928,Mary,Smith,Aurora
9929,Charles,Owens,Caguas
9930,Nathan,Smith,Detroit
9931,Mary,Owens,Caguas
9932,Wayne,Smith,Chicago
9934,Kathleen,Smith,Bridgeton
9936,Scott,Espinoza,Anaheim
9937,Mary,Atkins,West Covina
9938,Patrick,Smith,Caguas
9940,Aaron,Hanna,San Diego
9945,Mary,Cameron,Caguas
9948,Susan,Day,Westminster
9949,Ashley,Smith,El Paso
9950,Ralph,Pena,Honolulu
9951,Mary,Cline,Clovis
9953,Mary,Jenkins,San Juan
9954,Emily,Smith,Caguas
9955,Jeffrey,Lara,Chandler
9956,Mary,Smith,Bayamon
9957,Charles,Bennett,Caguas
9958,Ronald,Barron,Newark
9959,Jerry,Smith,Opelousas
9960,Mary,Ryan,Caguas
9961,Ann,Mullins,Carson
9964,Mary,Smith,Frankfort
9965,Rose,Fernandez,Los Angeles
9968,Brandon,Smith,Saint Louis
9969,Mary,Wright,Columbus
9970,Frank,Pierce,Caguas
9972,William,Serrano,Caguas
9973,Amy,Hood,Hyattsville
9974,Olivia,Smith,Caguas
9975,Mary,Hansen,Rochester
9976,Jeffrey,Smith,Caguas
9978,Joyce,Barron,Caguas
9979,Mary,Smith,Mayaguez
9980,David,Hayes,Escondido
9981,Mary,Maynard,Vista
9982,Carol,Smith,Caguas
9983,Jason,Wright,North Hollywood
9984,Mary,Parker,Caguas
9985,Ronald,Hood,Philadelphia
9986,Rose,Smith,Caguas
9987,Mary,Jackson,Lodi
9988,Brenda,Simmons,Caguas
9989,Patrick,Parsons,Augusta
9990,Mary,Smith,Lancaster
9991,Philip,Richardson,Danbury
9993,Mary,Scott,Broken Arrow
9994,Adam,Collins,Encinitas
9995,Billy,Smith,Caguas
9996,Mary,Garner,La Habra
9997,John,Fuentes,Irving
9998,David,Conrad,Caguas
10001,Nathan,Smith,Washington
10002,Mary,Briggs,New York
10003,Robert,Kerr,Caguas
10004,Kimberly,Smith,Saginaw
10005,Zachary,Day,Clearfield
10006,Mary,Smith,Caguas
10007,Lori,Luna,New York
10008,Arthur,Garrison,Staten Island
10009,Mary,Smith,Caguas
10010,Patrick,Diaz,Phoenix
10011,Mary,Gonzales,Long Beach
10012,Robert,Montoya,Lynnwood
10013,Jessica,Smith,Caguas
10014,Janet,Williams,Greeley
10016,Mary,Cooley,Brooklyn
10018,Gregory,Rodriguez,Caguas
10019,Victoria,Obrien,Rome
10020,Mary,Wall,Phoenix
10022,Alice,Smith,O Fallon
10023,Victoria,Knight,Newark
10024,Mary,Shelton,Caguas
10025,Alexander,Smith,Carolina
10026,Mary,Wilson,Mcallen
10027,Robert,Foley,Caguas
10028,Jose,Smith,Salt Lake City
10029,Mary,Silva,Carrollton
10030,Lisa,Little,Caguas
10031,Crystal,Blake,Staten Island
10032,Shawn,Smith,Caguas
10033,Mary,Gutierrez,San Marcos
10034,Elizabeth,Smith,Caguas
10035,Jack,Griffith,Lansdale
10036,Mary,Smith,Caguas
10037,Kenneth,Price,Weslaco
10038,Julie,Smith,Caguas
10040,Susan,Curry,Dundalk
10041,Mary,Smith,Caguas
10042,Christopher,Hatfield,Canyon Country
10043,Mary,Smith,Columbus
10044,Brenda,Hall,Caguas
10045,Sean,Bradley,San Jose
10046,Mary,Smith,Caguas
10047,Ruth,Parker,Eugene
10050,Mary,Garcia,Lockport
10051,Kathryn,Smith,Weslaco
10052,Mary,Aguilar,Troy
10053,Rebecca,Smith,Caguas
10054,Zachary,Hunt,Chicago
10055,Mary,Mooney,Las Vegas
10056,Ruth,Smith,Salt Lake City
10057,Mary,Steele,Caguas
10058,Elizabeth,Proctor,Mechanicsburg
10060,Mary,Shaw,Caguas
10062,Judith,Smith,Arlington Heights
10063,Julia,Lopez,Caguas
10064,Mary,Wood,Longview
10065,Betty,Padilla,Caguas
10066,Janice,Smith,Phoenix
10067,Diana,Williams,Caguas
10068,Mary,Gates,Carmichael
10070,Timothy,Ross,Caguas
10071,Mary,Lawrence,Philadelphia
10072,Richard,Smith,Denver
10073,Megan,Lee,West Orange
10074,Diana,Chen,Caguas
10075,Tammy,Smith,Azusa
10078,Mary,Jones,Manati
10079,Daniel,Suarez,Apex
10080,Jane,Smith,Caguas
10081,Mary,Castillo,San Diego
10082,Anna,Smith,Brownsville
10083,Mary,Cooper,Greeley
10084,Paul,Smith,Caguas
10085,Mary,Mccarthy,Los Angeles
10086,Jane,Smith,Tinley Park
10087,Mary,Myers,Fullerton
10088,Emma,Osborne,Grove City
10089,Mary,Roach,Caguas
10091,Brandon,Marsh,Caguas
10093,Michael,Lopez,Caguas
10094,Joseph,Friedman,Fremont
10095,Michelle,Smith,New York
10096,Laura,Case,Caguas
10097,Mary,Smith,Arecibo
10098,Angela,Delacruz,Phoenix
10099,Mary,Smith,Caguas
10100,Sean,Navarro,Sugar Land
10101,Mary,Lindsey,El Centro
10102,Matthew,Smith,Caguas
10103,Julie,Hernandez,Aurora
10105,Carl,Roman,Zanesville
10106,Mary,Smith,Carrollton
10107,Douglas,Pollard,Caguas
10109,Mary,Dodson,Caguas
10110,Beverly,Smith,San Pablo
10113,Frances,Ward,Caguas
10114,Gregory,Smith,Los Angeles
10115,Mary,Estrada,Caguas
10116,Ashley,Smith,El Paso
10117,Julie,Wilson,Waipahu
10118,Mary,Reynolds,Cleveland
10119,Sara,Parrish,Caguas
10121,Tammy,Smith,Caguas
10122,Mary,Watson,Salinas
10124,Mary,Santos,Brooklyn
10126,Mary,Lee,San Diego
10128,Amber,Smith,San Diego
10130,Joseph,Smith,Arlington
10131,Charles,Bush,Caguas
10132,Helen,Moody,Glendale
10133,Alexander,Smith,Buffalo
10134,Mary,Stuart,Caguas
10135,Edward,Smith,Dallas
10137,Mary,Smith,Los Angeles
10138,Louis,Kennedy,Brighton
10140,Sharon,Smith,Sylmar
10142,Teresa,Smith,Cerritos
10143,Mary,Mills,Freeport
10145,Mary,Lester,Chicago
10146,Andrew,Smith,Anaheim
10147,Mary,Kelley,Caguas
10149,Linda,Smith,Newark
10150,Mary,Vasquez,Caguas
10151,Doris,Smith,Oxnard
10152,Walter,Hughes,Houston
10153,Mary,Smith,Caguas
10154,Madison,Diaz,Chicago
10155,Mary,French,Pawtucket
10158,Robert,Mathews,Albuquerque
10159,Rebecca,Smith,Hollywood
10161,Mary,Smith,Caguas
10162,Joseph,Livingston,Compton
10163,Theresa,Smith,Caguas
10164,Mary,Parsons,Far Rockaway
10166,Aaron,Smith,Caguas
10167,Kathy,Little,New Braunfels
10168,Mary,Mcconnell,Caguas
10169,Brittany,Smith,Daly City
10170,Mary,Tyler,Tulare
10171,Kevin,Smith,Caguas
10173,Kathleen,Smith,Philadelphia
10174,Mary,Wright,Caguas
10175,Michael,Gibson,Brooklyn
10176,Katherine,Smith,Oregon City
10177,Mary,Levine,Caguas
10179,Samantha,Cruz,Jersey City
10180,Andrea,Ferguson,Middletown
10182,Andrew,Bennett,San Diego
10184,John,Walter,Holland
10186,Mary,Smith,Gaithersburg
10187,Victoria,Lane,Caguas
10188,Mary,Roach,Palo Alto
10189,Harry,Chung,Mililani
10190,Mary,Smith,Aurora
10191,Victoria,Gross,Caguas
10192,Kathryn,Smith,Chicago
10193,Mary,Hernandez,San Diego
10194,Bobby,Walker,Rome
10198,Mary,Smith,Hamilton
10199,Susan,Rhodes,Miami
10200,Nicole,Smith,Caguas
10201,Debra,Campbell,New Orleans
10202,Mary,Wagner,Caguas
10203,Anna,Smith,El Paso
10205,Mary,Smith,Muskegon
10206,Christopher,Bentley,Caguas
10207,Janet,Smith,Nashville
10208,Roger,Reeves,Caguas
10209,Mary,Smith,Brooklyn
10210,Patricia,Wilkins,Modesto
10212,Mary,Wright,Irving
10213,Justin,Huff,Guayama
10214,Raymond,Smith,Caguas
10215,Lauren,Brown,San Juan
10217,Rose,Smith,Caguas
10218,Mary,Romero,Vallejo
10219,Nicholas,Smith,Cypress
10220,Gerald,Mason,Caguas
10221,Mary,Smith,New York
10224,Betty,Lawson,North Las Vegas
10225,Diane,English,Caguas
10226,Mary,Smith,Murfreesboro
10227,Mary,Henderson,Caguas
10228,Mark,Rios,Bay Shore
10229,Madison,Smith,Detroit
10230,Mary,Perry,San Antonio
10231,Michael,Reeves,Burnsville
10232,Kenneth,Smith,Caguas
10233,Mary,Bennett,Far Rockaway
10234,William,Herrera,Las Cruces
10235,Joseph,Singh,Caguas
10236,Christopher,Smith,San Francisco
10237,Margaret,Davis,Medina
10238,Mary,Sheppard,Henrico
10239,Doris,Smith,Riverside
10240,Mary,Pitts,Caguas
10241,Patricia,Kidd,Louisville
10242,Mary,Smith,Caguas
10243,Donna,Anderson,Los Angeles
10244,Emily,Campbell,Caguas
10245,Mary,Mclaughlin,Dallas
10246,Barbara,Cameron,Bronx
10247,Mary,Smith,Lilburn
10248,Charles,Davis,Newburgh
10250,Martha,Smith,Philadelphia
10252,Carolyn,Weaver,Honolulu
10253,Kyle,Smith,Caguas
10256,Mary,Little,Dallas
10257,Michael,Smith,Tucson
10258,Joyce,Gonzalez,Cleveland
10260,Betty,Smith,Caguas
10261,Bobby,Bell,Jamaica
10262,Mary,Smith,Caguas
10264,Keith,Smith,Caguas
10265,Mary,Ramirez,Wyoming
10266,Scott,Randolph,Cleveland
10267,Mary,Smith,Caguas
10268,Amy,Washington,Murfreesboro
10269,Mary,Flowers,Caguas
10270,Brenda,Smith,Hamilton
10271,Mary,Moore,Pawtucket
10272,Jonathan,Molina,Caguas
10273,Mary,Smith,Memphis
10275,Kelly,Smith,Forest Hills
10276,Mary,Gutierrez,Rego Park
10277,Ann,Smith,Caguas
10279,David,Smith,Mission Viejo
10280,Nicholas,Knapp,Caguas
10283,Brian,Myers,Buffalo
10284,Mary,Stafford,Caguas
10285,Jason,Smith,Ontario
10286,Wayne,Curtis,Laredo
10287,Mary,Hensley,Caguas
10288,Mark,Smith,Oviedo
10289,Virginia,Ford,Caguas
10290,Jacob,Hinton,Watsonville
10291,Ann,Smith,Aurora
10292,Mary,Williams,Caguas
10294,Mary,Smith,Caguas
10295,Benjamin,Garcia,Memphis
10296,Mary,Ramos,Caguas
10297,Karen,Smith,Henderson
10298,Albert,Thompson,Bronx
10299,Mary,Blake,Mechanicsburg
10300,Daniel,Glover,Caguas
10301,Jeremy,Smith,Edinburg
10303,Shawn,Smith,Caguas
10304,Mary,Watson,Chicago
10305,Catherine,Hudson,Frankfort
10306,Mary,Smith,Caguas
10307,Bobby,Miller,Tustin
10308,Mary,Smith,Caguas
10309,Robert,Vasquez,Elmhurst
10310,Virginia,Le,Mcallen
10311,Joyce,Smith,Caguas
10312,Evelyn,Lowe,El Paso
10313,Mary,Ball,Saint Paul
10314,Andrew,Gates,Caguas
10315,Mary,Smith,Jackson Heights
10316,Martha,Phelps,Saint Peters
10317,Mary,Smith,Moreno Valley
10318,Joan,Garcia,Columbus
10319,Mary,Johnston,Caguas
10320,David,Smith,Hialeah
10321,Shirley,Miller,Caguas
10322,Mary,Harrison,North Las Vegas
10323,Eric,Jensen,Caguas
10324,Mary,Smith,Tallahassee
10325,Patricia,Duncan,Caguas
10326,Joshua,Smith,Grand Prairie
10327,Laura,Sparks,Caguas
10328,Mary,Smith,Dallas
10329,Shawn,Forbes,Caguas
10330,Mary,Smith,Hamilton
10331,Megan,Collier,Caguas
10332,Mary,Smith,Glenview
10333,Mary,Dennis,Caguas
10334,Gary,Smith,Findlay
10335,Heather,Santiago,Caguas
10336,Mary,Glenn,Philadelphia
10337,Edward,Smith,Caguas
10338,Mary,Padilla,Chicago
10339,Steven,Smith,Carol Stream
10340,Nicholas,Stevens,Caguas
10342,William,Olsen,Ontario
10344,Mary,Smith,Juana Diaz
10345,Elizabeth,Mcpherson,Richmond
10347,Mary,Kelly,Hollywood
10349,Mary,Colon,Riverside
10350,James,Smith,Freeport
10352,Mary,Smith,Miami
10353,Harold,Taylor,Caguas
10355,Dennis,Smith,Saint Paul
10356,Mary,Ho,Caguas
10358,Larry,Alvarez,Caguas
10359,Sean,Castro,Birmingham
10360,Mary,Carlson,Caguas
10361,Barbara,Smith,Corona
10362,Mary,Graves,Caguas
10363,Charles,Zimmerman,Riverside
10365,Amy,Smith,Winnetka
10366,Samantha,Landry,Caguas
10367,Mary,Smith,Fort Lauderdale
10368,Matthew,Key,Caguas
10369,Terry,Smith,Tucson
10370,Mary,Mcintosh,Caguas
10372,Amber,Martin,Caguas
10373,Mary,Morrison,Brandon
10374,Barbara,Smith,Rego Park
10376,Mary,Davidson,Yuma
10378,Mary,Bradley,Forest Hills
10379,Robert,Burnett,North Hollywood
10380,Mary,Smith,Caguas
10381,Tyler,Martinez,Long Beach
10382,Mary,Romero,Santa Ana
10383,Martha,Smith,Greeley
10384,Mary,Wiley,Caguas
10385,Jeffrey,Smith,West Covina
10388,William,Smith,Fort Lauderdale
10389,Daniel,Jackson,Caguas
10392,Robert,Rodriguez,Gardena
10394,Mary,Smith,Chicago
10395,Mary,Lewis,Troy
10396,Steven,Wood,Elmhurst
10397,Henry,Kelley,Caguas
10398,Mary,Pierce,Stamford
10399,Kevin,Smith,Caguas
10400,Carl,Warner,Denver
10401,Mary,Smith,Caguas
10402,Lori,Mendoza,Fontana
10403,Mary,Noble,Caguas
10404,Tyler,Smith,Pico Rivera
10405,Mary,Durham,Houston
10406,Michael,Smith,Caguas
10407,William,Clay,West Chester
10408,Sandra,Smith,Los Angeles
10409,Alan,Avila,Caguas
10410,Randy,Smith,Santa Ana
10411,Mary,Mcdonald,Caguas
10413,Mary,Smith,Caguas
10414,William,Cunningham,Eugene
10415,Melissa,Griffith,Caguas
10416,Mary,Goodwin,Catonsville
10417,Kyle,Smith,Caguas
10418,Mary,Arroyo,Brooklyn
10419,Jerry,Smith,Beaverton
10420,Mary,Petty,Plainfield
10421,Rebecca,Smith,Caguas
10423,Mary,Rios,Caguas
10424,Beverly,Smith,Philadelphia
10425,Mary,Brooks,Jersey City
10426,Patrick,Flynn,Caguas
10427,Mary,Smith,Powder Springs
10428,Tammy,Chavez,Caguas
10429,Mary,Weaver,Miami
10430,Katherine,Silva,Caguas
10431,Mary,Smith,South Gate
10432,Mary,White,Bristol
10433,Elizabeth,Ball,Houston
10434,Ann,Smith,Caguas
10436,Eric,King,New York
10437,Mary,Graham,San Francisco
10438,Barbara,Johnston,North Richland Hills
10439,Emma,Smith,Caguas
10440,Mary,Sellers,Lakewood
10441,Jesse,Smith,Caguas
10442,Mary,Hall,Quincy
10444,Gregory,Lopez,Brooklyn
10445,Mary,Reed,Caguas
10446,Christina,Krause,Cumberland
10447,Mary,Smith,Caguas
10448,Nancy,Gilbert,Dallas
10450,Margaret,Smith,Tucson
10451,Anthony,Soto,Caguas
10453,Elizabeth,Brewer,Caguas
10454,Anthony,Leblanc,Milpitas
10455,Kenneth,Oconnell,Caguas
10456,Mary,Smith,Los Angeles
10457,Elizabeth,Watkins,Caguas
10458,Mary,Estrada,Oceanside
10459,Jason,Smith,El Paso
10460,Mary,Morrison,New Braunfels
10461,Jessica,Weber,Caguas
10462,Carolyn,Smith,West Lafayette
10463,Mary,Graham,Lancaster
10464,Emily,Smith,Caguas
10465,Cynthia,Spence,San Diego
10466,Mary,Smith,Escondido
10467,Janet,Sandoval,Caguas
10468,Mary,Smith,Chicago
10469,Melissa,Jackson,Los Angeles
10470,Crystal,Molina,Greensboro
10471,Mary,Smith,Caguas
10473,Betty,Hartman,Caguas
10474,Benjamin,Case,Stockton
10475,Mary,Smith,Caguas
10476,John,Hodges,Cerritos
10477,Mary,Holder,Caguas
10478,Aaron,Smith,Salt Lake City
10479,Mary,Gaines,Caguas
10480,Robert,Smith,Chicago
10481,Nicole,Baker,Ithaca
10482,Mary,Rivera,Caguas
10483,Barbara,Foster,Porterville
10485,Mary,Smith,Caguas
10486,Ronald,Ballard,Chicago
10488,Mary,Bonilla,Miami
10489,Jeffrey,Smith,Washington
10491,Nicole,James,Westland
10492,Mary,Smith,Caguas
10493,Frances,Taylor,Chicago
10494,Mary,Hernandez,East Brunswick
10495,Janet,Gentry,Caguas
10497,Justin,Pena,Caguas
10498,Mary,Smith,Corona
10499,Theresa,Little,Princeton
10500,Mary,Smith,Caguas
10501,Jennifer,Richardson,Plymouth
10502,Gloria,Joyce,Caguas
10504,Mary,Hill,Caguas
10506,Mary,Smith,Wayne
10507,Nancy,Martin,Caguas
10508,Angela,Meadows,Los Angeles
10509,Mary,Smith,Columbus
10510,Kevin,Knapp,Virginia Beach
10511,Katherine,Smith,Caguas
10513,Sandra,Garcia,Caguas
10514,Mary,Page,Riverside
10515,David,Smith,New Orleans
10516,Donald,Lyons,Buffalo
10518,Jesse,Dawson,Rialto
10519,Mary,Smith,Caguas
10520,Jeremy,Williams,Kent
10521,Mary,Wood,Caguas
10522,Andrew,Smith,Chicago
10523,Mary,Rose,Chicago
10524,Sharon,Smith,Asheboro
10526,Margaret,Juarez,Citrus Heights
10527,Billy,Sparks,Caguas
10528,Mary,Smith,Tucson
10529,Barbara,Nixon,Caguas
10530,Mary,Smith,Lake Forest
10531,Jennifer,Palmer,Caguas
10532,Mary,Conner,Columbus
10533,Michael,Smith,Caguas
10534,Mary,Brooks,Eugene
10535,Paul,Smith,Caguas
10536,Michelle,Massey,Medford
10537,Mary,Smith,Glen Burnie
10538,Evelyn,Gomez,Caguas
10539,Mary,Copeland,Hollister
10541,Howard,Smith,Caguas
10542,Mary,Tyler,Los Angeles
10543,Jonathan,Smith,Cleveland
10544,Mary,Holland,Caguas
10545,Kenneth,Smith,West Chester
10546,Mary,Taylor,Caguas
10547,Amy,Ruiz,Bronx
10548,Mary,Guerrero,Caguas
10549,Mary,Atkinson,Baltimore
10550,Elizabeth,Smith,Caguas
10551,Jacqueline,Williams,Tucson
10552,Mary,Finley,Caguas
10554,Justin,Smith,Caguas
10555,Mary,Howell,Van Nuys
10556,Mary,Smith,Caguas
10557,Rebecca,Contreras,Philadelphia
10558,Christine,Smith,Kailua
10559,Mary,Jones,Caguas
10560,Diana,Owens,Redmond
10561,Mary,Smith,Plainfield
10562,Bruce,Hester,Caguas
10563,Mary,Smith,Hollywood
10564,Ralph,Oliver,Caguas
10565,Mary,Velasquez,Jacksonville
10566,John,Mckee,Los Angeles
10567,Diana,Smith,Caguas
10568,Terry,Wilson,Stamford
10569,Mary,Smith,Normal
10571,Sharon,Ingram,Caguas
10572,Mary,Smith,Chicago
10574,Phillip,Gonzalez,Caguas
10578,Karen,Smith,Caguas
10579,Mary,Bishop,Fontana
10580,Andrew,Smith,Poway
10581,Timothy,Snyder,Phoenix
10582,Mary,Ryan,Caguas
10583,Ryan,Gay,Tustin
10584,Mary,Smith,Los Angeles
10585,Michael,Keller,Caguas
10586,Anna,Burgess,Huntington Station
10587,Mary,Smith,Milford
10588,Jessica,Newton,Caguas
10589,Mary,Smith,Levittown
10590,James,Camacho,Caguas
10591,Deborah,Humphrey,Plymouth
10593,Mary,Phillips,Caguas
10594,Pamela,Escobar,Oakland
10595,Mary,Smith,Caguas
10596,David,Moss,Milford
10597,Elizabeth,Raymond,Memphis
10599,Mary,Jordan,Doylestown
10600,David,Calderon,Caguas
10601,Patrick,Mayo,Walnut
10602,Mary,Smith,Memphis
10603,Mary,Hendricks,Caguas
10604,Jennifer,Smith,Fayetteville
10606,Mary,Smith,Littleton
10609,Mary,Smith,Ontario
10610,Nancy,Bryant,Caguas
10611,Laura,Mcgee,Taunton
10612,Anna,Smith,Cleveland
10614,James,Smith,Union City
10615,Angela,Howard,Escondido
10616,Mary,Little,Caguas
10617,Ruth,Smith,Brooklyn
10618,Mary,Ortega,Dallas
10619,Shirley,Smith,North Tonawanda
10620,Mary,Smith,Caguas
10622,Mary,Hoover,Caguas
10624,Mary,Smith,Caguas
10625,Mark,Davis,San Diego
10626,Emma,Anderson,Caguas
10627,Jerry,Smith,Union City
